2750,1
6575,1
705,2
955,2
2220,2
2750,3
6890,3
380,4
2465,4
700,5
785,5
2720,5
2820,5
6555,5
6650,5
6760,5
375,6
6910,6
2355,7
2440,7
5735,8
6895,8
470,9
2430,9
5735,10
6870,10
370,11
2405,11
385,12
6890,12
385,13
6895,13
6545,14
6715,14
375,15
730,15
6590,16
6715,16
2710,17
2895,17
2335,18
2505,18
2615,18
2380,19
2565,19
715,20
6605,20
730,21
6545,21
6715,21
360,22
6885,22
370,23
6875,23
735,24
2715,24
6560,24
6715,24
