0,1704.4,73.578,12.436,249.97,69.769,1702.2,104.53,12.421,1705.6,74.778,1705.6,74.778,69.769,69.769,1702.2,69.769,12.443,249.94,12.436,250.04,249.94,249.94,12.421,104.53,1.2998e+006,1.8503e-007,2.1015e-010,2253.7,-9.123e-007,-9.123e-007,1.2998e+006,7004.2,100,0,100,0,0,100,0,100,0,0,27.634,1.2979e+006,23.829,2254.2,42.411,250.05,56.903,69.705
5,1704.4,73.59,12.436,249.91,69.828,1702.2,104.42,12.421,1705.6,74.79,1705.6,74.79,69.828,69.828,1702.2,69.828,12.443,249.91,12.436,249.75,249.97,249.97,12.421,104.42,1.3004e+006,4.6574e-008,-1.5541e-009,2252.6,2.3599e-007,2.3599e-007,1.3004e+006,7037.6,100,0,100,0,0,100,0,100,0,0,27.605,1.3032e+006,23.825,2252.6,42.438,249.75,56.909,69.844
10,1704.4,73.693,12.436,249.91,69.939,1702.2,104.31,12.421,1705.6,74.893,1705.6,74.893,69.939,69.939,1702.2,69.939,12.443,249.91,12.436,249.93,249.9,249.9,12.421,104.31,1.3002e+006,9.5712e-008,-3.4445e-010,2250,8.5436e-007,8.5436e-007,1.3002e+006,7051.9,100,0,100,0,0,100,0,100,0,0,27.63,1.2988e+006,23.835,2249.4,42.434,249.93,56.781,69.998
15,1704.4,73.667,12.436,249.97,69.89,1702.2,104.33,12.421,1705.6,74.867,1705.6,74.867,69.89,69.89,1702.2,69.89,12.443,249.91,12.436,250.09,249.91,249.91,12.421,104.33,1.2997e+006,1.4054e-007,6.4437e-010,2250.5,-1.943e-007,-1.943e-007,1.2997e+006,7037.3,100,0,100,0,0,100,0,100,0,0,27.613,1.3018e+006,23.829,2250.7,42.421,250.1,57.021,69.876
20,1704.4,73.583,12.436,250,69.778,1702.2,104.07,12.421,1705.6,74.783,1705.6,74.783,69.778,69.778,1702.2,69.778,12.443,249.97,12.436,250.08,249.96,249.96,12.421,104.07,1.2992e+006,1.8475e-007,9.1527e-010,2252.4,-8.0642e-007,-8.0642e-007,1.2992e+006,7046.2,100,0,100,0,0,100,0,100,0,0,27.612,1.3011e+006,23.817,2252.7,42.417,250.08,57.35,69.722
25,1704.4,73.608,12.436,249.92,69.926,1702.2,104.23,12.421,1705.6,74.808,1705.6,74.808,69.926,69.926,1702.2,69.926,12.443,249.93,12.436,249.77,249.99,249.99,12.421,104.23,1.3001e+006,-3.0926e-007,-7.6626e-010,2251,-8.8905e-007,-8.8905e-007,1.3001e+006,7009.9,100,0,100,0,0,100,0,100,0,0,27.62,1.3002e+006,23.812,2251.7,42.444,249.77,57.373,69.864
30,1704.4,73.834,12.435,250.06,70.151,1702.2,103.43,12.421,1705.6,75.034,1705.6,75.034,70.151,70.151,1702.2,70.151,12.443,250.04,12.435,250.34,249.91,249.91,12.421,103.43,1.2993e+006,-1.7353e-007,1.0622e-009,2246.1,-3.8204e-008,-3.8204e-008,1.2993e+006,6999.3,100,0,100,0,0,100,0,100,0,0,27.638,1.2968e+006,23.846,2246,42.399,250.35,56.886,70.148
35,1704.4,73.807,12.436,250.13,70.109,1702.2,103.98,12.421,1705.6,75.007,1705.6,75.007,70.109,70.109,1702.2,70.109,12.443,250.13,12.436,250.36,250.05,250.05,12.421,103.98,1.2988e+006,-2.0977e-007,1.2851e-009,2247.4,-1.6663e-006,-1.6663e-006,1.2988e+006,6947.2,100,0,100,0,0,100,0,100,0,0,27.622,1.2994e+006,23.849,2248.4,42.377,250.37,56.982,69.993
40,1704.4,73.757,12.435,250.13,69.959,1702.2,104.26,12.421,1705.6,74.957,1705.6,74.957,69.959,69.959,1702.2,69.959,12.443,250.13,12.435,250.13,250.12,250.12,12.421,104.26,1.2992e+006,3.1647e-007,7.3087e-010,2249.8,9.4223e-007,9.4223e-007,1.2993e+006,7079.2,100,0,100,0,0,100,0,100,0,0,27.619,1.2999e+006,23.855,2249,42.38,250.13,56.844,70.025
45,1704.4,73.655,12.436,250.05,69.917,1702.2,104.39,12.421,1705.6,74.855,1705.6,74.855,69.917,69.917,1702.2,69.917,12.443,250.05,12.436,249.83,250.12,250.12,12.421,104.39,1.3001e+006,-3.1684e-008,-1.424e-009,2251.8,6.2635e-008,6.2635e-008,1.3001e+006,7042.9,100,0,100,0,0,100,0,100,0,0,27.605,1.3024e+006,23.837,2251.8,42.403,249.83,57.088,69.922
50,1704.4,73.813,12.435,250.01,70.065,1702.2,104.04,12.421,1705.6,75.013,1705.6,75.013,70.065,70.065,1702.2,70.065,12.443,250.01,12.435,249.92,250.04,250.04,12.421,104.04,1.2989e+006,1.8833e-007,1.769e-009,2248,2.1592e-006,2.1592e-006,1.2989e+006,7090.9,100,0,100,0,0,100,0,100,0,0,27.622,1.2992e+006,23.862,2246.7,42.404,249.92,56.635,70.216
55,1704.4,73.8,12.435,250.01,70.153,1702.2,104.52,12.421,1705.6,75,1705.6,75,70.153,70.153,1702.2,70.153,12.443,250.01,12.435,250.01,250.01,250.01,12.421,104.52,1.2996e+006,-3.7478e-007,-2.2351e-010,2248.1,-3.6506e-007,-3.6506e-007,1.2996e+006,6969,100,0,100,0,0,100,0,100,0,0,27.642,1.2955e+006,23.855,2248.5,42.399,250.01,56.76,70.128
60,1704.4,73.773,12.436,250.06,69.99,1702.2,104.41,12.421,1705.6,74.973,1705.6,74.973,69.99,69.99,1702.2,69.99,12.443,250.01,12.436,250.16,250,250,12.421,104.41,1.2991e+006,2.1992e-007,6.9209e-010,2249.4,-4.0974e-008,-4.0974e-008,1.2991e+006,7030.2,100,0,100,0,0,100,0,100,0,0,27.603,1.3029e+006,23.858,2249.4,42.383,250.16,56.85,69.987
65,1704.4,73.722,12.436,249.98,69.995,1702.2,104.65,12.421,1705.6,74.922,1705.6,74.922,69.995,69.995,1702.2,69.995,12.443,249.99,12.436,249.82,250.05,250.05,12.421,104.65,1.3003e+006,-2.4224e-008,-1.2745e-009,2250.5,8.3459e-007,8.3459e-007,1.3003e+006,7047.8,100,0,100,0,0,100,0,100,0,0,27.616,1.3007e+006,23.852,2250,42.408,249.82,56.81,70.053
70,1704.4,73.68,12.436,250.03,69.955,1702.2,103.97,12.421,1705.6,74.88,1705.6,74.88,69.955,69.955,1702.2,69.955,12.443,250.03,12.436,250.14,249.97,249.97,12.421,103.97,1.2994e+006,-1.4828e-007,4.5611e-010,2251,-1.9309e-006,-1.9309e-006,1.2994e+006,6957.4,100,0,100,0,0,100,0,100,0,0,27.615,1.3011e+006,23.841,2252.2,42.385,250.15,57.155,69.82
75,1704.4,73.735,12.436,249.97,69.987,1702.2,104.3,12.421,1705.6,74.935,1705.6,74.935,69.987,69.987,1702.2,69.987,12.443,249.97,12.436,249.82,250.02,250.02,12.421,104.3,1.2987e+006,6.9494e-008,2.6295e-009,2250,2.7602e-007,2.7602e-007,1.2987e+006,7037,100,0,100,0,0,100,0,100,0,0,27.62,1.3002e+006,23.851,2249.9,42.41,249.82,56.897,70.006
80,1704.4,73.813,12.436,250.01,70.06,1702.2,104.09,12.421,1705.6,75.013,1705.6,75.013,70.06,70.06,1702.2,70.06,12.443,249.97,12.436,250.1,249.97,249.97,12.421,104.09,1.2994e+006,1.0688e-007,-5.1763e-010,2248.3,-4.7285e-007,-4.7285e-007,1.2994e+006,6995,100,0,100,0,0,100,0,100,0,0,27.621,1.2995e+006,23.863,2248.5,42.391,250.11,56.766,70.027
85,1704.4,73.61,12.435,249.99,69.873,1702.2,104.68,12.421,1705.6,74.81,1705.6,74.81,69.873,69.873,1702.2,69.873,12.443,249.99,12.435,249.94,250.01,250.01,12.421,104.68,1.2998e+006,-1.2339e-007,-1.3105e-009,2253.1,-1.2173e-006,-1.2173e-006,1.2998e+006,6999.4,100,0,100,0,0,100,0,100,0,0,27.622,1.2989e+006,23.834,2253.9,42.401,249.94,57.202,69.788
90,1704.4,73.809,12.435,249.94,70.133,1702.2,104.06,12.421,1705.6,75.009,1705.6,75.009,70.133,70.133,1702.2,70.133,12.443,249.95,12.435,249.84,249.98,249.98,12.421,104.06,1.2998e+006,-1.9171e-007,-7.6598e-010,2247.9,5.6294e-007,5.6294e-007,1.2998e+006,7006.2,100,0,100,0,0,100,0,100,0,0,27.616,1.2996e+006,23.86,2247.7,42.414,249.85,56.663,70.172
