0,1704.4,73.578,12.436,249.97,69.769,1702.2,104.53,12.421,1705.6,74.778,1705.6,74.778,69.769,69.769,1702.2,69.769,12.443,249.94,12.436,250.04,249.94,249.94,12.421,104.53,1.2998e+006,1.8503e-007,2.1015e-010,2253.7,-9.123e-007,-9.123e-007,1.2998e+006,7004.2,100,0,100,0,0,100,0,100,0,0,27.628,1.2989e+006,23.829,2254.2,42.411,250.05,56.903,69.705
5,1704.4,73.699,12.436,249.92,70.044,1702.2,104.25,12.421,1705.6,74.899,1705.6,74.899,70.044,70.044,1702.2,70.044,12.443,249.93,12.436,249.82,249.97,249.97,12.421,104.25,1.2992e+006,-4.0231e-007,1.228e-009,2249.9,-8.485e-007,-8.485e-007,1.2992e+006,6934.4,100,0,100,0,0,100,0,100,0,0,27.643,1.2965e+006,23.838,2250.5,42.431,249.82,56.636,69.985
10,1704.4,73.749,12.436,250,69.989,1702.2,104.45,12.421,1705.6,74.949,1705.6,74.949,69.989,69.989,1702.2,69.989,12.443,250,12.436,250.21,249.92,249.92,12.421,104.45,1.3006e+006,1.2182e-007,-1.8947e-009,2249.3,5.1095e-007,5.1095e-007,1.3006e+006,7021.9,100,0,100,0,0,100,0,100,0,0,27.621,1.3012e+006,23.849,2249,42.402,250.22,56.543,70.024
15,1704.4,73.66,12.436,250,69.874,1702.2,104.6,12.421,1705.6,74.86,1705.6,74.86,69.874,69.874,1702.2,69.874,12.443,250,12.436,249.99,250,250,12.421,104.6,1.2993e+006,1.8427e-007,1.1132e-009,2251.5,4.7408e-007,4.7408e-007,1.2993e+006,7048.5,100,0,100,0,0,100,0,100,0,0,27.622,1.3006e+006,23.837,2251.2,42.412,250,56.773,69.907
20,1704.4,73.694,12.436,249.97,69.906,1702.2,104.48,12.421,1705.6,74.894,1705.6,74.894,69.906,69.906,1702.2,69.906,12.443,249.97,12.436,249.88,249.99,249.99,12.421,104.48,1.3003e+006,2.4367e-007,6.6291e-011,2250.4,7.3894e-007,7.3894e-007,1.3003e+006,7058.8,100,0,100,0,0,100,0,100,0,0,27.629,1.2995e+006,23.839,2250.1,42.423,249.88,56.78,69.957
25,1704.4,73.646,12.436,250.01,69.899,1702.2,104.14,12.421,1705.6,74.846,1705.6,74.846,69.899,69.899,1702.2,69.899,12.443,250.01,12.436,250.12,249.96,249.96,12.421,104.14,1.2995e+006,-3.9417e-008,9.4435e-010,2251.2,-9.1999e-007,-9.1999e-007,1.2995e+006,6996,100,0,100,0,0,100,0,100,0,0,27.619,1.301e+006,23.829,2251.7,42.405,250.13,57.035,69.835
30,1704.4,73.698,12.436,250.02,69.958,1702.2,103.94,12.421,1705.6,74.898,1705.6,74.898,69.958,69.958,1702.2,69.958,12.443,250.02,12.436,250.04,250,250,12.421,103.94,1.2999e+006,2.2987e-008,-1.7987e-009,2250.1,1.0377e-006,1.0377e-006,1.2999e+006,7056.1,100,0,100,0,0,100,0,100,0,0,27.612,1.3016e+006,23.838,2249.6,42.407,250.05,56.82,70.031
35,1704.4,73.721,12.435,250.01,69.982,1702.2,104.22,12.421,1705.6,74.921,1705.6,74.921,69.982,69.982,1702.2,69.982,12.443,250.01,12.435,249.98,250.01,250.01,12.421,104.22,1.2997e+006,3.6747e-008,5.1778e-010,2249.5,7.2802e-007,7.2802e-007,1.2997e+006,7052.4,100,0,100,0,0,100,0,100,0,0,27.632,1.2981e+006,23.839,2249.2,42.41,249.99,56.866,70.032
40,1704.4,73.706,12.436,250.01,70.01,1702.2,104.33,12.421,1705.6,74.906,1705.6,74.906,70.01,70.01,1702.2,70.01,12.443,250.01,12.436,250,250,250,12.421,104.33,1.2994e+006,-1.9362e-007,1.0378e-009,2249.7,-1.5405e-007,-1.5405e-007,1.2994e+006,7012.9,100,0,100,0,0,100,0,100,0,0,27.611,1.3022e+006,23.835,2249.8,42.408,250.01,56.978,69.999
45,1704.4,73.901,12.436,250.03,70.25,1702.2,104.15,12.421,1705.6,75.101,1705.6,75.101,70.25,70.25,1702.2,70.25,12.443,250.03,12.436,250.08,250,250,12.421,104.15,1.299e+006,-2.4602e-007,1.0217e-009,2245.3,8.6349e-007,8.6349e-007,1.299e+006,6991.7,100,0,100,0,0,100,0,100,0,0,27.609,1.3018e+006,23.866,2244.8,42.4,250.09,56.433,70.311
