2715,1
6540,1
690,2
945,2
2200,2
2715,3
6855,3
375,4
2525,4
680,5
765,5
2685,5
2785,5
6520,5
6615,5
6720,5
370,6
6875,6
2335,7
2420,7
5730,8
6860,8
475,9
2510,9
5730,10
6830,10
365,11
2420,11
375,12
6855,12
375,13
6860,13
6510,14
6680,14
360,15
715,15
6555,16
6680,16
2675,17
2865,17
2315,18
2475,18
2585,18
2360,19
2495,19
695,20
6570,20
715,21
6510,21
6680,21
350,22
6845,22
365,23
6835,23
715,24
2680,24
6555,24
6680,24
