0,1704.4,73.578,12.436,249.97,69.769,1702.2,104.53,12.421,1705.6,74.778,1705.6,74.778,69.769,69.769,1702.2,69.769,12.443,249.94,12.436,250.04,249.94,249.94,12.421,104.53,1.2998e+006,1.8503e-007,2.1015e-010,2253.7,-9.123e-007,-9.123e-007,1.2998e+006,7004.2,100,0,100,0,0,100,0,100,0,0,27.628,1.299e+006,23.829,2254.2,42.411,250.05,56.903,69.705
5,1704.4,73.55,12.436,249.88,69.846,1702.2,104.58,12.421,1705.6,74.75,1705.6,74.75,69.846,69.846,1702.2,69.846,12.443,249.89,12.436,249.68,249.97,249.97,12.421,104.58,1.2999e+006,-2.602e-007,-4.9107e-010,2253.1,-6.9216e-007,-6.9216e-007,1.2999e+006,6995.4,100,0,100,0,0,100,0,100,0,0,27.618,1.3008e+006,23.816,2253.7,42.445,249.68,57.045,69.798
10,1704.4,73.566,12.436,249.96,69.778,1702.2,103.92,12.421,1705.6,74.766,1705.6,74.766,69.778,69.778,1702.2,69.778,12.443,249.86,12.436,250.1,249.87,249.87,12.421,103.92,1.2999e+006,1.2768e-007,5.1306e-010,2252.6,-8.4333e-008,-8.4333e-008,1.2999e+006,7059.4,100,0,100,0,0,100,0,100,0,0,27.637,1.2977e+006,23.814,2252.6,42.42,250.11,57.236,69.772
15,1704.4,73.669,12.436,249.97,69.904,1702.2,103.57,12.421,1705.6,74.869,1705.6,74.869,69.904,69.904,1702.2,69.904,12.443,249.97,12.436,250.02,249.95,249.95,12.421,103.57,1.2992e+006,1.3873e-007,7.2825e-010,2250.1,1.3995e-006,1.3995e-006,1.2992e+006,7093.5,100,0,100,0,0,100,0,100,0,0,27.629,1.299e+006,23.825,2249.3,42.422,250.03,57.029,70.001
20,1704.4,73.813,12.436,249.98,70.178,1702.2,104.07,12.421,1705.6,75.013,1705.6,75.013,70.178,70.178,1702.2,70.178,12.443,249.97,12.436,250,249.96,249.96,12.421,104.07,1.2999e+006,-4.0164e-007,-6.7741e-010,2246.2,-6.2541e-007,-6.2541e-007,1.2999e+006,6965.9,100,0,100,0,0,100,0,100,0,0,27.606,1.3028e+006,23.839,2246.8,42.423,250,56.872,70.135
25,1704.4,73.751,12.436,250.13,69.935,1702.2,104.16,12.421,1705.6,74.951,1705.6,74.951,69.935,69.935,1702.2,69.935,12.443,249.98,12.436,250.46,249.97,249.97,12.421,104.16,1.2993e+006,3.6909e-007,6.9559e-010,2249.2,8.6623e-007,8.6623e-007,1.2993e+006,7088.3,100,0,100,0,0,100,0,100,0,0,27.621,1.3002e+006,23.845,2248.4,42.376,250.47,56.944,69.995
30,1704.4,73.722,12.436,250.03,70.003,1702.2,104.29,12.421,1705.6,74.922,1705.6,74.922,70.003,70.003,1702.2,70.003,12.443,250.03,12.436,249.84,250.12,250.12,12.421,104.29,1.2993e+006,-9.0997e-008,-1.3235e-010,2249.5,-6.1398e-007,-6.1398e-007,1.2993e+006,7004.2,100,0,100,0,0,100,0,100,0,0,27.621,1.2999e+006,23.839,2249.9,42.413,249.84,57.031,69.96
35,1704.4,73.785,12.436,250.07,70.029,1702.2,104.05,12.421,1705.6,74.986,1705.6,74.986,70.029,70.029,1702.2,70.029,12.443,250.07,12.436,250.17,250.03,250.03,12.421,104.05,1.2993e+006,1.3385e-007,-7.5464e-010,2248.5,4.8271e-007,4.8271e-007,1.2993e+006,7039.4,100,0,100,0,0,100,0,100,0,0,27.634,1.2971e+006,23.853,2248.2,42.388,250.18,56.816,70.063
40,1704.4,73.756,12.436,250.01,70.058,1702.2,104.65,12.421,1705.6,74.956,1705.6,74.956,70.058,70.058,1702.2,70.058,12.443,250.02,12.436,249.87,250.07,250.07,12.421,104.65,1.2997e+006,-1.5171e-007,5.85e-011,2249.2,-4.5966e-008,-4.5966e-008,1.2997e+006,7005.4,100,0,100,0,0,100,0,100,0,0,27.611,1.3021e+006,23.85,2249.2,42.409,249.87,56.84,70.054
45,1704.4,73.888,12.436,250.08,70.231,1702.2,104.1,12.421,1705.6,75.088,1705.6,75.088,70.231,70.231,1702.2,70.231,12.443,250.07,12.436,250.22,250,250,12.421,104.1,1.3004e+006,-2.995e-007,-5.7206e-010,2246.2,-9.7133e-007,-9.7133e-007,1.3004e+006,6925,100,0,100,0,0,100,0,100,0,0,27.623,1.3003e+006,23.869,2246.9,42.38,250.23,56.538,70.164
50,1704.4,73.922,12.436,250.1,70.249,1702.2,104.62,12.421,1705.6,75.122,1705.6,75.122,70.249,70.249,1702.2,70.249,12.443,250.1,12.436,250.2,250.07,250.07,12.421,104.62,1.2993e+006,-2.4159e-007,1.1157e-009,2246.3,-1.3021e-006,-1.3021e-006,1.2993e+006,6898.3,100,0,100,0,0,100,0,100,0,0,27.644,1.297e+006,23.882,2247.1,42.37,250.21,56.306,70.159
55,1704.4,73.856,12.435,250.13,70.105,1702.2,104.87,12.421,1705.6,75.056,1705.6,75.056,70.105,70.105,1702.2,70.105,12.443,250.1,12.435,250.19,250.1,250.1,12.421,104.87,1.2993e+006,9.7762e-008,6.6023e-010,2248.8,-3.1759e-007,-3.1759e-007,1.2993e+006,6958.9,100,0,100,0,0,100,0,100,0,0,27.636,1.2982e+006,23.884,2248.9,42.36,250.19,56.208,70.083
