0,1704.4,73.578,12.436,249.97,69.769,1702.2,104.53,12.421,1705.6,74.778,1705.6,74.778,69.769,69.769,1702.2,69.769,12.443,249.94,12.436,250.04,249.94,249.94,12.421,104.53,1.2998e+006,1.8502e-007,2.1017e-010,2253.7,-9.123e-007,-9.123e-007,1.2998e+006,7004.2,100,0,100,0,0,100,0,100,0,0,27.632,1.2983e+006,23.829,2254.2,42.411,250.05,56.903,69.705
5,1704.4,73.565,12.436,249.92,69.829,1702.2,104.29,12.421,1705.6,74.765,1705.6,74.765,69.829,69.829,1702.2,69.829,12.443,249.92,12.436,249.8,249.97,249.97,12.421,104.29,1.2995e+006,-1.1195e-007,3.5064e-010,2253,-6.1928e-007,-6.1928e-007,1.2995e+006,7000.8,100,0,100,0,0,100,0,100,0,0,27.633,1.298e+006,23.82,2253.5,42.433,249.8,57.006,69.786
10,1704.4,73.684,12.435,249.94,69.933,1702.2,104.06,12.421,1705.6,74.884,1705.6,74.884,69.933,69.933,1702.2,69.933,12.443,249.94,12.435,249.98,249.92,249.92,12.421,104.06,1.2989e+006,6.003e-008,2.2248e-009,2250.1,4.7523e-007,4.7523e-007,1.2989e+006,7037.6,100,0,100,0,0,100,0,100,0,0,27.622,1.3001e+006,23.834,2249.7,42.425,249.99,56.83,69.967
15,1704.4,73.637,12.436,249.96,69.867,1702.2,104.36,12.421,1705.6,74.837,1705.6,74.837,69.867,69.867,1702.2,69.867,12.443,249.94,12.436,250.02,249.93,249.93,12.421,104.36,1.3001e+006,9.4753e-008,-2.001e-010,2251.3,2.5175e-007,2.5175e-007,1.3001e+006,7057,100,0,100,0,0,100,0,100,0,0,27.617,1.3015e+006,23.826,2251.1,42.422,250.02,57.043,69.885
20,1704.4,73.691,12.436,250.02,69.996,1702.2,103.68,12.421,1705.6,74.891,1705.6,74.891,69.996,69.996,1702.2,69.996,12.443,250.02,12.436,250.17,249.96,249.96,12.421,103.68,1.3e+006,-2.5116e-007,-1.1171e-009,2249.6,-1.2275e-006,-1.2275e-006,1.3e+006,6969.6,100,0,100,0,0,100,0,100,0,0,27.61,1.3023e+006,23.829,2250.3,42.405,250.18,57.059,69.91
25,1704.4,73.851,12.436,250.04,70.087,1702.2,104.03,12.421,1705.6,75.051,1705.6,75.051,70.087,70.087,1702.2,70.087,12.443,250.04,12.436,250.1,250.01,250.01,12.421,104.03,1.2995e+006,2.2815e-007,-3.2142e-010,2246.8,9.9889e-007,9.9889e-007,1.2995e+006,7045,100,0,100,0,0,100,0,100,0,0,27.623,1.2998e+006,23.858,2246.2,42.403,250.11,56.583,70.157
30,1704.4,73.808,12.436,250.07,70.14,1702.2,104.59,12.421,1705.6,75.008,1705.6,75.008,70.14,70.14,1702.2,70.14,12.443,250.06,12.436,250.13,250.03,250.03,12.421,104.59,1.2999e+006,-2.868e-007,2.687e-010,2248,-4.363e-007,-4.363e-007,1.2999e+006,6961.8,100,0,100,0,0,100,0,100,0,0,27.63,1.2994e+006,23.855,2248.3,42.394,250.14,56.603,70.11
35,1704.4,73.761,12.436,250.08,70.012,1702.2,104.58,12.421,1705.6,74.961,1705.6,74.961,70.012,70.012,1702.2,70.012,12.443,250.07,12.436,250.13,250.06,250.06,12.421,104.58,1.2994e+006,4.3111e-008,7.4158e-010,2249.5,-6.9568e-007,-6.9568e-007,1.2994e+006,6982.8,100,0,100,0,0,100,0,100,0,0,27.624,1.3004e+006,23.854,2249.8,42.386,250.13,56.717,69.964
40,1704.4,73.751,12.436,250.05,70.031,1702.2,104.58,12.421,1705.6,74.951,1705.6,74.951,70.031,70.031,1702.2,70.031,12.443,250.05,12.436,249.96,250.08,250.08,12.421,104.58,1.2993e+006,-7.6708e-008,1.0489e-009,2249.7,-6.0462e-007,-6.0462e-007,1.2993e+006,6971.9,100,0,100,0,0,100,0,100,0,0,27.635,1.2982e+006,23.854,2250.1,42.397,249.96,56.663,69.988
45,1704.4,73.691,12.436,250.02,69.963,1702.2,104.73,12.421,1705.6,74.891,1705.6,74.891,69.963,69.963,1702.2,69.963,12.443,250.02,12.436,249.93,250.04,250.04,12.421,104.73,1.2992e+006,-1.1294e-007,1.4854e-009,2250.9,-1.8488e-006,-1.8488e-006,1.2992e+006,6943.2,100,0,100,0,0,100,0,100,0,0,27.628,1.2998e+006,23.844,2252.1,42.401,249.94,56.901,69.834
50,1704.4,73.781,12.435,249.99,70.075,1702.2,104.55,12.421,1705.6,74.981,1705.6,74.981,70.075,70.075,1702.2,70.075,12.443,249.99,12.435,249.92,250.01,250.01,12.421,104.55,1.3002e+006,-1.1027e-007,-1.9884e-010,2248.9,-2.0971e-007,-2.0971e-007,1.3002e+006,6974.7,100,0,100,0,0,100,0,100,0,0,27.634,1.2989e+006,23.858,2249.1,42.405,249.93,56.558,70.061
55,1704.4,73.73,12.436,250.01,69.967,1702.2,104.66,12.421,1705.6,74.93,1705.6,74.93,69.967,69.967,1702.2,69.967,12.443,250.01,12.436,250.07,249.98,249.98,12.421,104.66,1.2993e+006,1.0532e-007,5.7359e-010,2250.4,2.2025e-007,2.2025e-007,1.2993e+006,7018.6,100,0,100,0,0,100,0,100,0,0,27.643,1.2973e+006,23.853,2250.3,42.394,250.08,56.652,69.983
60,1704.4,73.658,12.436,249.93,69.9,1702.2,105.03,12.421,1705.6,74.858,1705.6,74.858,69.9,69.9,1702.2,69.9,12.443,249.93,12.436,249.7,250.01,250.01,12.421,105.03,1.2996e+006,8.8828e-008,5.2281e-010,2251.9,1.0398e-006,1.0398e-006,1.2996e+006,7064.8,100,0,100,0,0,100,0,100,0,0,27.6,1.3045e+006,23.843,2251.2,42.427,249.71,56.779,69.972
65,1704.4,73.642,12.436,249.94,69.9,1702.2,104.39,12.421,1705.6,74.842,1705.6,74.842,69.9,69.9,1702.2,69.9,12.443,249.94,12.436,249.96,249.92,249.92,12.421,104.39,1.2988e+006,-6.8234e-008,2.5676e-009,2251.4,-1.4897e-006,-1.4897e-006,1.2988e+006,6980,100,0,100,0,0,100,0,100,0,0,27.615,1.3012e+006,23.831,2252.4,42.417,249.97,57.135,69.796
70,1704.4,73.728,12.435,249.96,70.016,1702.2,104.14,12.421,1705.6,74.928,1705.6,74.928,70.016,70.016,1702.2,70.016,12.443,249.95,12.435,250,249.93,249.93,12.421,104.14,1.3003e+006,-9.9957e-008,-1.4159e-009,2249.5,3.3801e-007,3.3801e-007,1.3003e+006,7018.5,100,0,100,0,0,100,0,100,0,0,27.603,1.3036e+006,23.843,2249.4,42.416,250,56.838,70.039
75,1704.4,73.743,12.436,249.99,70.047,1702.2,104.25,12.421,1705.6,74.943,1705.6,74.943,70.047,70.047,1702.2,70.047,12.443,249.99,12.436,250.1,249.95,249.95,12.421,104.25,1.3005e+006,-2.0963e-007,-2.1876e-009,2249.1,-9.0353e-007,-9.0353e-007,1.3005e+006,6973.5,100,0,100,0,0,100,0,100,0,0,27.631,1.2982e+006,23.844,2249.7,42.406,250.1,56.909,69.984
80,1704.4,73.768,12.436,250.02,70.063,1702.2,104.29,12.421,1705.6,74.968,1705.6,74.968,70.063,70.063,1702.2,70.063,12.443,250.02,12.436,250.11,249.99,249.99,12.421,104.29,1.2992e+006,-1.5834e-007,1.6843e-009,2248.8,-1.0256e-006,-1.0256e-006,1.2992e+006,6966.7,100,0,100,0,0,100,0,100,0,0,27.633,1.2978e+006,23.849,2249.5,42.399,250.11,56.858,69.991
